来源,分类,标题,详细提示词,来源链接,许可证,风险备注
YouMind web detail,海报 / 传单,《死神》风格高冲击力漫画海报,"超高细节二次元热血漫画风角色海报，{argument name=""角色描述"" default=""少年死神角色正面半身特写，橙色炸毛短发，琥珀色眼睛，佩戴黑色圆框复古墨镜，冷峻严肃表情""}，正中央对称构图，镜头直视观众，强烈压迫感。眼镜镜片中倒映大量黑白漫画分镜与角色画面，背景也由密集的日漫漫画页拼贴组成，形成“角色记忆 / 名场面回顾”的视觉效果。前景漂浮多条高速运动的漫画分镜条带，带有动态模糊与景深虚化效果，穿插画面上下，营造速度感与空间层次。画面中散落{argument name=""能量粒子"" default=""蓝色灵压粒子 / 荧光能量碎片""}，形成冷暖撞色（橙发 vs 蓝色粒子）。整体采用《BLEACH》式热血少年漫画美学，融合现代潮流海报设计与高级动漫商业视觉。anime key visual, BLEACH style, manga collage poster, cinematic anime lighting, reflective glasses, manga panels reflection, dynamic motion blur, orange spiky hair, intense stare, ultra detailed anime illustration, shonen jump aesthetic, layered composition, high contrast shading, cel shading, glowing blue particles, dramatic close-up portrait, symmetrical composition, manga montage background, Japanese comic aesthetic, premium anime poster",https://youmind.com/zh-CN/prompts/bleach-style-manga-character-poster-19265,CC BY 4.0,
YouMind web detail,海报 / 传单,传统工笔重彩花鸟画,"传统工笔重彩风格，{argument name=""场景"" default=""湖畔园林亭台""}。枝头{argument name=""花卉"" default=""牡丹""}盛开，画面中一对{argument name=""动物"" default=""鸳鸯""}栖息在横向伸展的牡丹枝干上，姿态亲昵，羽毛层次细腻、色彩典雅，呈现精致的工笔勾线与淡彩晕染效果。宣纸质感背景，构图呈现典雅的花鸟情趣。--ar 3:2",https://youmind.com/zh-CN/prompts/gongbi-mandarin-ducks-peonies-15548,CC BY 4.0,
YouMind web detail,海报 / 传单,双重曝光城市宣传海报,"一张充满{argument name=""氛围"" default=""新春喜庆""}氛围但不失高雅格调的 {argument name=""年份"" default=""2026""} 城市宣传海报。双重曝光，构图延续了S型的流动感；在纯白的纹理背景右下角，一个身穿中国传统服饰的微缩人物正在挥舞着一条长长的红色丝绸舞带，这条红绸在空中舞动，不仅展现出丝绸的柔顺质感，更在向左上方飘动的过程中，奇幻地变形成了一条壮丽的山脉河流。在这条“河流”中，叠加了一个有山有海河的广州城市手绘图，国潮，景色尽在眼底，壮阔雄伟，令人震撼。广州的地标建筑(广州塔，珠江新城建筑群，珠江, 广州城里古建筑，游轮，白云山）。云雾环绕，仙气缥缈，色彩丰富，结构复杂，细节丰富，但因为大面积的留白，画面依然显得清新脱俗，左下角排版着“SPRING 2026”和竖排的宣传语，整体寓意“{argument name=""宣传语"" default=""千年商都，魅力广州""}”。文字排版优美，大方，字迹清晰完整，尺寸9:16。",https://youmind.com/zh-CN/prompts/guangzhou-double-exposure-poster-13857,CC BY 4.0,
YouMind web detail,海报 / 传单,史诗叙事剪影海报,"根据我的人物肖像自动生成一张收藏版史诗叙事海报({argument name=""主题"" default=""毕业照""}:巨大的我的侧脸剪影作为外轮廓，剪影内部自动生长出最契合该主题的完整世界观、标志性场景、角色关系、象征符号、关键建筑、生物、道具与氛围({argument name=""场景元素"" default=""校园+毕业""})。

整体不是普通拼贴，而是高级的剪影轮廓填充式叙事合成，带有双重曝光式联想，但更偏{argument name=""艺术风格"" default=""电影海报与梦幻水彩插画融合风格""};柔和空气透视，轻雾化过波，纸张颗粒，边缘白与刷痕，大面积留白，版式克制高级，安静、宏大、神圣、怀旧、诗意、传说感。

风格、色彩、场景、材质全部根据主题自动适配，所有元素必须强绑定主题，一眼识别，不要杂乱，不要硬拼贴，不要模板化背景，不要廉价奇幻素材。如果有字体用英文。",https://youmind.com/zh-CN/prompts/epic-narrative-silhouette-poster-16836,CC BY 4.0,
YouMind web detail,海报 / 传单,史诗叙事剪影电影海报,"根据{argument name=""主题"" default=""红楼梦""}自动生成一张 收藏版史诗叙事海报，巨大优雅的{argument name=""角色"" default=""林黛玉""}人物侧脸剪影作为外轮廓，剪影内部自动生长出最契合该主题的完整世界观、标志性场景、角色关系、象征符号、关键建筑、生物、道具与氛围。整体不是普通拼贴，而是高级的剪影轮廓填充式叙事合成，带有双重曝光式联想，但强化为电影级叙事表达与空间调度。电影海报风格 + 东方现实主义美学融合，强调真实物理光影、镜头语言、空间纵深与叙事层级。光影采用电影级侧逆光与局部暖光点缀，冷暖对比克制真实，加入体积光与轻雾增强空间感。材质表现为真实质感（建筑、丝绸、肌肤、石材），避免纯绘画笔触感，保留柔和空气透视，但优化为电影级景深与焦点控制。轻微胶片颗粒，边缘飞白与刷痕改为电影式柔和融合过渡，大面积留白，版式克制高级，安静、宏大、克制、宿命感强的东方电影叙事。所有元素必须强绑定主题，一眼识别，不要杂乱，不要硬拼贴，不要模板化背景，不要廉价奇幻素材。",https://youmind.com/zh-CN/prompts/epic-narrative-silhouette-poster-15204,CC BY 4.0,
YouMind web detail,海报 / 传单,唐风美学 CG 插画,"{argument name=""风格"" default=""国风CG插画""}，唐风美学，{argument name=""人物设定"" default=""古代绝美女子""}，半身近景特写，画面重心聚焦面部与上半身，高级人像构图，电影级镜头语言与空间透视

人物设定：
东亚古典美人，冷白通透肌肤，细腻真实皮肤质感，柔润微光；
五官精致立体但自然不过度夸张，狭长凤眼，眼尾微挑，眼神含情带羞、微醺朦胧，长睫毛投下细微阴影；
唇色如胭脂晕染，微启唇，神态柔美而富有情绪张力，呈现“含蓄东方美”

造型设计：
粉色系华丽唐风服饰，轻柔贴合身体曲线，层次丰富但不过度堆叠；
适度低领设计，强调锁骨与颈肩线条，视觉引导自然不过分直白；
头戴精工凤冠（金属、珍珠、宝石、流苏），材质真实反光，随动作轻微摆动

动态与姿态：
身体微侧或轻旋转姿态，颈部延展，肩线舒展，手部形成柔性引导线，增强画面韵律与女性柔美张力

光影系统：
电影级布光
主光：暖金侧前方光聚焦面部与肌肤高光
辅光：冷色环境光塑造体积与空间
边缘光勾勒发丝与肩颈轮廓
高光控制不过曝，阴影保留细节，面部光影柔和过渡

画面风格：
超写实CG人像融合东方写意气韵，轻微朦胧美学

氛围与质感：
梦幻、含蓄、东方审美的高级氛围；
背景虚化，弱化环境强化人物；
轻微胶片颗粒+ 柔焦辉光，增强情绪与质感

色彩体系：
主色：胭脂粉、鎏金
辅色：冷青蓝灰
整体低饱和高质感，避免艳俗

镜头参数：
85mm portrait lens, f1.4–f2, shallow depth of field, cinematic framing

画质：
ultra detailed, 8K–16K, extreme detail, high resolution, cinematic lighting

比例：
{argument name=""比例"" default=""9:16""}",https://youmind.com/zh-CN/prompts/tang-dynasty-cg-portrait-14741,CC BY 4.0,
YouMind web detail,海报 / 传单,复古报纸头版,"生成一张{argument name=""报纸名称"" default=""xx报纸""}，根据这张照片可以编一个头版头条标题，像真实的摄影，复古质感",https://youmind.com/zh-CN/prompts/vintage-newspaper-front-page-15560,CC BY 4.0,
YouMind web detail,海报 / 传单,极简城市海报提示词,"新中式极简风格高端城市海报，{argument name=""比例"" default=""9:16""}竖版构图，以{argument name=""城市"" default=""广州""}为核心主题，画面中心为抽象几何化的广州塔，造型简洁但具有辨识度，

整体采用S型流动构图，从下方向上延展，珠江水系被设计为流动的水波纹与传统祥云纹样融合，环绕整个画面形成视觉动线，

广州地标建筑以“留白+线描+局部色块”的方式点缀其中：珠江新城双塔、猎德大桥、白云山轮廓、岭南骑楼，
传统与现代建筑自然融合，层次递进，远近虚实分明，

风格控制：极简 + 高级 + 东方意境，不杂乱不过度写实，

色彩方案（重点）：
{argument name=""色彩方案"" default=""中国红、青蓝、鎏金""}为主色，
辅以少量暖金高光点缀，形成强烈视觉冲击但不俗艳，

背景：大面积纯净留白或淡宣纸肌理，增强呼吸感与高级感，

细节：祥云与水纹具有轻微浮雕/烫金质感，
局部加入微光粒子或流动光线，增强现代感，

光影：柔和渐变光+局部高光，突出恢弘大气氛围，

整体风格：国潮高级插画 / 品牌海报级质感 / 8K / 超清细节",https://youmind.com/zh-CN/prompts/minimalist-geometric-city-poster-13486,CC BY 4.0,
YouMind web detail,海报 / 传单,武侠电影角色海报,电影角色海报，东方不败红衣饮酒，悬崖落日，武侠意境；东方不败绣花针如飞，红衣长发立于悬崖，黑木崖夕阳如血,https://youmind.com/zh-CN/prompts/dongfang-bubai-wuxia-poster-15187,CC BY 4.0,
YouMind web detail,海报 / 传单,都市少年漫画风格肖像,"请基于用户上传的真人照片进行二创，将照片中的人物转化成日系热血少年漫画风 / 都市街头动漫角色海报。

请保留每个人的真实身份特征，包括脸型、五官比例、发型基础、肤色、年龄感、体型关系和整体气质。请重新创作一张全新的全身动漫插画，让所有人物完整入镜，从头到脚都清晰可见。

画风参考：日系少年漫画彩页、都市街头动漫海报、干净有力的黑色线稿、明显动漫化五官、锋利有层次的发丝、清晰衣服褶皱、轻微铅笔草稿感、局部水彩或马克笔上色、低饱和色调、纸张纹理。

请为人物自由设计 {argument name=""穿搭风格"" default=""Tokyo street fashion""} 穿搭，风格年轻、松弛、酷感、现实可穿。可以使用 oversized 外套、短款上衣、宽松 T 恤、工装裤、阔腿裤、百褶裙、帆布鞋、厚底鞋、单肩包、耳机、项链、手机、咖啡杯等元素。多人画面中，穿搭需要有颜色或配饰呼应，但不要完全一样。

请自由设计更有动漫海报感的站位和姿势，不要普通并排合照。可以是一前一后、背靠背、走路抓拍、靠墙、坐在台阶与站立错位、一个看镜头一个看侧方、一个走在前面一个回头，整体要有角色关系和分镜感。

请根据人物气质、人数、姿势和穿搭，自由创作一个{argument name=""背景场景"" default=""日系都市漫画场景""}。可以是东京街头巷口、便利店门口、地铁站出口、旧公寓楼下、学校天台、街边楼梯、复古商店橱窗前、自动贩卖机旁、咖啡店外、夜晚路灯下、雨后街道、城市天桥下、旧海报墙、漫画感城市街区等。

背景可以加入线稿、喷绘、涂鸦、旧海报、门牌号、街头贴纸、手写文字、墨水滴落、箭头、星星、皇冠、小表情、砖墙、台阶、玻璃窗、路牌、自动贩卖机、栏杆、电线、街灯等元素。背景要有空间层次和生活感。

整体氛围：日系少年漫画、都市街头、青春、松弛、酷感、轻微叛逆、时尚杂志插画感、漫画彩页感。",https://youmind.com/zh-CN/prompts/shonen-manga-street-fashion-poster-18811,CC BY 4.0,
YouMind web detail,海报 / 传单,风景日历,"设计一张{argument name=""日期"" default=""2026年4月16日""}的{argument name=""内容"" default=""真实风景""}日历",https://youmind.com/zh-CN/prompts/scenic-landscape-calendar-13703,CC BY 4.0,
YouMind web detail,游戏素材,3D CG 家居自拍,"一位成年甜美系女性角色，3D CG 高精度渲染风格，9:16 竖版构图，人物躺在浅米色柔软沙发上，镜头从上方俯拍，画面带有轻微倾斜角度，形成亲密、自然、放松的居家视角。

人物身体斜向铺满画面，头部位于画面下方，双腿向画面上方自然抬起并微微弯曲，姿态慵懒、可爱、带有清爽的性感气质。她正安静地看向镜头，眼神明亮柔和，表情略带害羞与甜美，嘴唇微张，整体气质可爱、柔软、亲近，但保持高级克制。

她拥有精致柔和的东方五官，白皙通透的肌肤，肤质细腻，有柔和的高光与自然红润感。大而清澈的琥珀色眼睛，纤长睫毛，脸颊带淡淡粉色腮红，黑棕色短发自然散落在沙发上，发丝蓬松细腻，带阳光下的柔亮质感。

服装为清爽居家风：{argument name=""上衣"" default=""浅蓝白条纹短款吊带背心""}，露出纤细肩颈、锁骨、腰腹线条；下身穿{argument name=""下装"" default=""粉色运动短裤""}，腰部有白色抽绳；外搭一件{argument name=""外套"" default=""粉色宽松拉链外套""}，衣服自然滑落在沙发两侧，营造轻松随性的居家氛围。服装材质柔软，有细腻布料纹理、轻微褶皱和自然贴合感。

场景为明亮温暖的室内沙发角落，浅米色皮质或布艺沙发，背景有绿色植物，阳光从侧面照入，在沙发和人物肌肤上形成柔和明暗对比。整体光线温暖、通透、干净，带有午后阳光感，阴影柔和，画面色彩明亮，粉色、浅蓝、米白形成甜美清新的配色。

画面风格为高质量 3D CG 角色渲染，偏日系美少女审美但更加真实立体，精致建模，PBR 材质，细腻皮肤着色，柔和次表面散射，真实布料褶皱，电影级柔光，高清细节，干净背景，甜美、性感、可爱、居家、阳光、清爽、高级。",https://youmind.com/zh-CN/prompts/3d-cg-home-sweet-selfie-20045,CC BY 4.0,
YouMind web detail,游戏素材,AI 时尚对比海报,"创建一张横版 {argument name=""画幅"" default=""16:9""} {argument name=""布局"" default=""四格式""}时尚换装完整参考海报，适用于 AI 换装训练与商业展示。📐 版面布局（从左至右）：① 左格 —— Character（角色原型） 原始参考角色肖像，正面标准站姿，面部五官清晰可辨，发型与肤色真实自然，纯净浅灰色棚拍背景，专业人像摄影光效，半身至全身构图。② 中格 —— Outfit（穿搭平铺） 完整服装套组的精致平铺展示：上衣 / 外套 / 裤装或裙装 / 鞋履 / 包袋 / 配饰（腰带、帽子、首饰等），白色或浅米色无缝背景，商业产品级打光，每件单品边缘清晰，面料材质肌理清晰可见，按穿着逻辑从上至下有序排列。③ 右格 —— Result（换装效果） 同一角色穿着新服装的完整上身效果图，完美匹配原始角色的体型、肤色与面部特征，服装贴合身形自然，褶皱与垂感真实，光线与左格角色原图保持完全一致，姿态自然流畅，商业大片氛围。④ 右侧附加格 —— Pose Reference（姿势参考区） 六宫格小图排列，展示角色多角度姿态参考，具体包括：正面半身特写（强调表情与面部细节）、背面全身站立姿势（发型与服装背部细节）、侧面 45° 斜角站姿（轮廓线与侧颜）、蹲坐姿势（双手抱膝或其他自然动作）、跪姿或低角度回头姿态（动态感与戏剧张力）、特征性标志动作（角色专属的自然习惯姿势）🎨 整体视觉规格：画面比例：16:9 横版超宽构图、画质标准：4K Ultra HD，锐度极高，无噪点、背景风格：各格独立简洁棚拍背景，整体色调统一协调、光线处理：三段式专业影棚布光，四格之间光线方向与色温高度统一、摄影风格：{argument name=""风格"" default=""高级时尚大片""}美学，Vogue / Elle 商业广告级质感、材质表现：面料纹理、皮革光泽、金属配件反光均须真实还原、字体标注：各格底部居中标注英文标签，细线无衬线字体，低调优雅🎯 核心生成要求： 角色面部一致性 ≥ 95%｜服装上身贴合度真实自然｜四格视觉风格高度统一｜直出可用商业级图像",https://youmind.com/zh-CN/prompts/ai-fashion-try-on-comparison-18800,CC BY 4.0,
YouMind web detail,游戏素材,Scarlet Night 3D CG 人像,生成一张成年女性角色 3D CG 插画，整体风格为高级二次元 3D 角色渲染，9:16 竖版构图。画面中是一位成年东方幻想系女性角色，躺在柔软的床铺上，头部轻轻陷在浅蓝色枕头中，镜头从上方微俯视拍摄，构图为上半身近景人像。人物位于画面中央，画面重点表现她精致的面容、鲜艳红发、柔和眼神、肩颈线条、锁骨线条与成熟丰腴的女性体态。整体氛围温柔、暧昧但克制，高级、细腻、梦幻。角色拥有精致柔和的东方幻想系五官，白皙通透的肌肤，肤质细腻柔滑，带有自然柔光与细腻高光。脸颊带淡淡红晕，眼睛为粉紫色瞳孔，眼神柔和、湿润、安静，带有轻微羞涩感。嘴唇自然微张，表情温柔、甜美、略带慵懒气质。一只手自然靠近唇边，手势轻柔，不做夸张挑逗动作。人物体态为成熟丰腴型，肩部圆润柔和，锁骨清晰但不夸张，胸部线条自然饱满，腰部有柔和收束感，整体呈现健康、柔软、圆润、优雅的女性美。身体比例自然协调，不夸张、不畸形，强调高级角色设计中的成熟魅力与柔美曲线。发型为高饱和鲜艳红色长发，头顶扎高马尾，马尾由深色发饰固定，刘海自然垂落，部分发丝轻轻遮住额头与脸侧。长发在枕头上自然铺散，发丝蓬松顺滑，层次丰富，边缘带有细腻高光，呈现高质量 3D CG 发丝质感。服装为黑色缎面质感的高级居家吊带睡裙 / 露肩家居连衣裙，设计简洁优雅，带有精致黑色蕾丝花边。服装贴合身体但不过度紧绷，布料柔软自然，呈现丝滑反光、轻微褶皱与真实织物质感。领口设计优雅克制，展现肩颈、锁骨与成熟曲线，整体更像高级角色立绘与精致居家时尚写真。背景为柔软床铺、浅蓝色枕头与简洁卧室环境，背景虚化，不加入复杂杂物。光影采用柔和室内光，冷蓝与暖白混合照明，突出皮肤的通透感、头发的光泽感与黑色缎面服装的高级质感。整体画面干净、精致、细腻，具有高质量 3D CG 动漫角色宣传图质感。,https://youmind.com/zh-CN/prompts/scarlet-night-3d-portrait-21536,CC BY 4.0,
YouMind web detail,游戏素材,像素风游戏概念提示词,"{argument name=""主题"" default=""爱情公寓""} 电视剧主题 像素养成类游戏概念图，包括 场景全局内容，周围环绕各人物形象三视图，底部是场景特写，右下角是剧情梗概",https://youmind.com/zh-CN/prompts/pixel-art-cultivation-game-concept-15922,CC BY 4.0,
YouMind web detail,游戏素材,角色资产设计卡,基于上传的图像创建一个角色设计图。设计：角色简介海报。包括：1. 大型主肖像 2. 各种面部表情（开心、生气、困倦、惊讶等等）3. 动作姿势（跑步、玩耍）（基于个性） 4. 小型物体图标 5. 配色方案部分 6. 简介部分，包括名称和个性,https://youmind.com/zh-CN/prompts/character-design-poster-16262,CC BY 4.0,
YouMind web detail,游戏素材,黄金圣斗士 12 宫卡片网格,"生成圣斗士星矢12个黄金圣斗士的12宫格卡牌图片，每张卡牌上写上对应的中文名，每行4个，宽高比{argument name=""比例"" default=""16:9""}。",https://youmind.com/zh-CN/prompts/gold-saints-card-grid-14131,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,漫画 / 故事板,专业动漫电影级项目,"一份专业的动漫院线分镜头（16：9），标题为《{argument name=""标题"" default=""天空之击""}》，副标题为“{argument name=""副标题"" default=""战士与圣石""}”。干净的浅米色背景，圆角矩形面板排列成三列网格，共 9 个场景。每个场景面板显示：橙色“场景 XX”标签、时间码、场景标题，然后是两个并排的画面，分别标有“开始帧”→“结束帧”，通过白色箭头连接，下面有注释（镜头/对白/特效/动作）。艺术风格：清晰的卡通渲染 {argument name=""画风"" default=""新海诚的×工作室机智，×进击的巨人""}——柔和的画风光线、立体云朵、温暖的金色阳光、电影般的广角镜头、动态动作姿势、浓郁的天蓝和翡翠绿调，搭配黄铜和铜色点缀。需要描绘的场景：1. 广角景——一艘雄伟的蒸汽朋克飞艇，黄铜螺旋桨和飘扬的帆，在高空穿透积云海洋（慢速无人机推入）2.低角度特写一名女战士的靴子和交叉的双腿悬挂在飞艇木制栏杆上，风中头发飘动（静电→微微向上倾斜） 3.鸟瞰视角俯瞰栏杆下方：广阔的翡翠山谷，蜿蜒的河流和远处一个茅草屋顶的小中世纪村庄（眩晕变焦）4.飞艇桥内部——海盗船长戴着三角帽和长大衣，举着一块比蛋稍大、发着蓝光的圣石，脸上有耀眼的青色光（中→石头放大）5.甲板上的船员发现入侵者——一名满脸胡渣的海盗举起一把黄铜中世纪左轮手枪对准她，其他人震惊地转身（两枪→跟着瞄准）6.子弹飞行中极近距离，旋转穿过空中，伴随着运动模糊和烟雾轨迹，朝栏杆方向飞去（子弹时间追踪镜头）7.栏杆——空的。 她被放置的地方什么都没有，子弹穿过空气（快速剪辑，杂音）8。女战士在空中优雅地做月面翻身，背景是明亮的天空，头发和斗篷在动作中拖曳（慢动作，宽→近）9。着陆镜头——她悄无声息地在射手身后降落，低蹲着，手放在剑柄上，海盗转身半空震惊僵住（低角度→对峙） 底部部分包括：“关键角色”一行，有 4 个角色肖像（女战士、海盗船长、射手海盗、一名船员）;一个“音调与方向”盒子（动态动作、风和云粒子，吉卜力风格的奇观与武士的强烈情感）;“音乐与特效计划”时间线（环境风→紧张弦乐→子弹→→沉默）;以及“技术规格”盒装（30 秒，16：9 1920×1080,24 帧，全彩，mp4 H.264）。布局：简洁的信息图，细边框，粉彩色格，每帧内高度细致的动漫关键视觉，专业制作文档美学。",https://youmind.com/zh-CN/prompts/anime-storyboard-grid-15216,CC BY 4.0,
YouMind web detail,漫画 / 故事板,斯堪的纳维亚极简风格儿童插画,"将照片转换为精致的{argument name=""插画风格"" default=""极简手绘儿童插画""}，具有柔和的童话美感。使用简单的细长形状、细薄的不完美手绘线条、扁平的粉彩色、最少细节，以及具有红润脸颊、微小面部特征和简化解剖结构的可爱娃娃角色风格。

添加微妙的{argument name=""表面纹理"" default=""纸质纹理""}、柔软的铅笔和粉彩阴影、水彩柔和感，以及干净的白色背景配小星星或闪光。

服装采用有趣的故事书风格，简化的形状和温柔的装饰细节。整体氛围应该感觉通透、舒适、天真和迷人，如现代斯堪的纳维亚风格托儿所明信片或儿童书插画。

避免照相写实主义、3D、电影灯光、光泽表面、复杂阴影、逼真解剖和超级细节。",https://youmind.com/zh-CN/prompts/minimalist-hand-drawn-child-art-21681,CC BY 4.0,
YouMind web detail,社交媒体帖子,3D 屏幕破屏时尚广告,"动态的豪华商业广告海报，特色是超现实3D渲染的充满活力的年轻女性，以上传的女性面部作为参考，穿着高级{argument name=""衣服颜色"" default=""亮橙色""}设计师服装、豪华配饰以及时尚的金色墨镜，自信地从一个巨大的金色智能手机屏幕中爆发出色。她的姿势有力且时尚，一只运动鞋通过强烈的强制透视戏剧性地穿过数字显示屏，踏入现实。

构图在前台强调她{argument name=""运动鞋颜色"" default=""白色""}豪华运动鞋，带有纹理口香糖鞋底，通过电影般的广角镜头失真和浅景深增强。漂浮的闪亮3D社交媒体图标、金色几何元素和豪华品牌图形环绕着她，营造出高端影响者营销美学。

明亮的摄影棚灯光营造出充满活力的优质促销氛围，金属金色手机边缘的丰富反射与哑光织物质地形成对比。主导的橙色、白色和金色调色板传递出超现代豪华X / Twitter 广告氛围。干净的白色背景上带有大胆的编辑排版、优质软件品牌元素、优雅的UI图形、漂浮的互动图标以及时尚的二维码区域。

超现实8K品质、电影般的阴影、精致的商业艺术指导、豪华女性能量、时尚营销美学、现代社交媒体品牌、闪亮反射以及高端数字广告风格。

宽高比：3:4。",https://youmind.com/zh-CN/prompts/3d-smartphone-burst-fashion-ad-19060,CC BY 4.0,
YouMind web detail,社交媒体帖子,Albedo Cosplay Instagram 快照,"風格：截取一張{argument name=""角色"" default=""雅兒貝德""}cos的ins快拍寫真；內容：{argument name=""動作"" default=""蹲在地上正對鏡頭，雙手做誇張叛逆手勢，翻白眼，表情囂張又不屑""}",https://youmind.com/zh-CN/prompts/albedo-rebellious-cosplay-snapshot-14347,CC BY 4.0,
YouMind web detail,社交媒体帖子,Bilibili 直播场景,"9:16 的图片，生成一张{argument name=""平台"" default=""哔哩哔哩""}直播的截图，里面是 {argument name=""人物"" default=""户晨风""}在直播，户晨风表情开心，手里拿着牌子，牌子里写着 “{argument name=""文字"" default=""Austin总太性情了，大家给Austin总点点关注。""}”",https://youmind.com/zh-CN/prompts/bilibili-streamer-holding-sign-13718,CC BY 4.0,
YouMind web detail,社交媒体帖子,GPT-Image-2 创意提示词列表,"1、生成{argument name=""角色"" default=""不知火舞和貂蝉""}的游戏对战海报图
2、生成一张{argument name=""团体类型"" default=""K-pop团体""}时尚专辑封面
3、请你生成 《{argument name=""作品名"" default=""斗破苍穹""}》 的关键人物关系图
4、帮我截一张上传图片的抖音首页的女网红图",https://youmind.com/zh-CN/prompts/game-poster-album-cover-character-chart-14334,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,社交媒体帖子,Instagram Cosplay 快拍快照,"风格：截取一张{argument name=""角色"" default=""雅儿贝德 cos""} 的 ins 快拍写真
- 内容：{argument name=""姿势"" default=""蹲在地上正对镜头""}，双手做夸张叛逆手势，翻白眼，表情嚣张又不屑",https://youmind.com/zh-CN/prompts/instagram-story-rebel-cosplay-15197,CC BY 4.0,
YouMind web detail,社交媒体帖子,Realistic Accidental Selfie Persona,"ChatGPT，你陪我段时间了，我想看看你的样子。请成一张类似你iPhone随拍的照：没有明确主题、没有刻意构图，只是很普通、甚至有点失败的快照。照略带运动模糊，光线不均、轻微曝光过度，角度尴尬，构图混乱，整体呈现出一种“过于真实的随手一拍感""，就像是从口袋里拿出手机不小心按到的自拍",https://youmind.com/zh-CN/prompts/realistic-accidental-iphone-selfie-18069,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,社交媒体帖子,写实风格沙滩装人像提示词公式,"沙滩装，{argument name=""气质风格"" default=""清纯感""}，S 曲线，写实风格",https://youmind.com/zh-CN/prompts/realistic-beachwear-portrait-formula-21318,CC BY 4.0,
YouMind web detail,社交媒体帖子,古风美女直播场景,"{argument name=""角色"" default=""李师师""}直播间，古风美人琵琶弹唱，弹幕全刷""{argument name=""弹幕内容"" default=""打赏一万""}""",https://youmind.com/zh-CN/prompts/ancient-beauty-livestream-comments-14763,CC BY 4.0,
YouMind web detail,社交媒体帖子,奥运体操赛事转播,"{argument name=""频道"" default=""中央电视台 CCTV5""} 直播画面，我正在参加{argument name=""赛事"" default=""奥运会体操比赛""}，站在平衡木上面。",https://youmind.com/zh-CN/prompts/olympic-gymnast-live-broadcast-20046,CC BY 4.0,
YouMind web detail,社交媒体帖子,影视剧剧照提示词,"电视剧官方剧照，{argument name=""题材"" default=""古装奇幻""}题材《{argument name=""剧名"" default=""蛊月照归人""}》，苗疆蛊灵{argument name=""角色"" default=""少女""}，图一主角同款面容与五官气质，真实东方少女，苍白柔润透亮的肌肤，黑发如瀑，发间簪着白色山花与银饰流苏，耳侧垂落精致苗疆银饰，浅青白纱古风长裙，轻薄纱袖与细腻刺绣，站在苗疆禁林深处回眸，眼神安静却藏着宿命感，神情克制，带一点若有若无的悲悯与冷艳，夜色幽蓝，山林潮湿，薄雾弥漫，古木盘根错节，背景深处有幽微蛊火与模糊祭坛残影，空气中漂浮细小发光蛊虫与银蓝色蝶影，发丝和衣摆被山风轻轻吹起，电影级光影，冷蓝月光混合柔和火光，面部轮廓被微弱侧逆光勾亮，景深明显，真实电视剧拍摄质感，超写实，皮肤质感细腻自然，情绪浓烈但克制，镜头语言像爆款古装剧海报剧照，画面高级、神秘、凄自然，情绪浓烈但克制，镜头语言像爆款古装剧海报剧照，画面高级、神秘、凄美、危险，摄影棚级控光结合实景森林氛围，85mm电影镜头，浅景深，背景虚化，电影剧照，high detail，ultra realistic，cinematic still，dramatic composition，4K，ArtStation级完成度",https://youmind.com/zh-CN/prompts/eastern-fantasy-tv-still-13871,CC BY 4.0,
YouMind web detail,社交媒体帖子,怀旧度假 iPhone 快照网格,"4x4 网格，由 iPhone 拍摄的一对{argument name=""主体"" default=""年轻情侣""}在度假时的抓拍怀旧照片，包含彼此自拍和一起自拍。大量镜头抖动、业余构图，以及充满情绪感的复古氛围。",https://youmind.com/zh-CN/prompts/nostalgic-vacation-iphone-snapshot-grid-16532,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,社交媒体帖子,抖音直播截图,"9:16的图片比例，生成一个{argument name=""平台"" default=""抖音""}直播的截图 里面是一个{argument name=""主体"" default=""美女""}在直播，美女手里拿着牌子，上面写着：{argument name=""文字"" default=""谢谢Gorden Sun的大火箭！""}",https://youmind.com/zh-CN/prompts/douyin-live-message-board-13719,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,社交媒体帖子,抖音直播间界面,"生成{argument name=""平台"" default=""抖音""}直播间界面，内容是一个{argument name=""主角"" default=""美女""}在直播",https://youmind.com/zh-CN/prompts/douyin-live-stream-interface-13976,CC BY 4.0,可能包含品牌/IP引用
YouMind web detail,社交媒体帖子,拙劣的 MS Paint 重绘风格,用最笨拙、最潦草、最可悲的方式重新绘制这张图片。使用白色背景，让它看起来像是用滑鼠在 MS Paint 里画的。它应该隐约相似，但又不太像。有点对得上，但又莫名地偏差，带着那种低画质、一个像素一个像素慢慢画的感觉，真正强调出它究竟有多荒谬地糟糕。算了，你知道吗，随便啦，你想怎么画就怎么画吧。,https://youmind.com/zh-CN/prompts/clumsy-ms-paint-redraw-style-17558,CC BY 4.0,
YouMind web detail,社交媒体帖子,明朝社交媒体帖子,"创建一个{argument name=""朝代人物"" default=""明朝朱元璋""}{argument name=""事件"" default=""登基""}之后的X帖子页面",https://youmind.com/zh-CN/prompts/ming-dynasty-x-post-13717,CC BY 4.0,
